week,TREAT,REP,STATION,CARD,ABIPN,BURSI,C7,CMAC,CSTIG,CTRIF,CYCSP,H13,HAXY,HCONV,HGLAC,HPARN,HVAR,PQUA,CANTHARID,LAMPY,LCW,MECOP,X20SPOT
25,CF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
27,CF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,CF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31,CF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,CF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,CF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,CF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,CF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,CF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
33,CF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,CF,3,2,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
36,CF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
25,CF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,CF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,CF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,CF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
33,CF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
35,CF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
36,CF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,CF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,CF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,CF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
31,CF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,CF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,CF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
36,CF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
25,CF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27,CF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,CF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
31,CF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
33,CF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
35,CF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
36,CF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
25,DF,1,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DF,1,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,DF,1,1,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
31,DF,1,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,DF,1,1,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35,DF,1,1,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
36,DF,1,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,DF,1,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DF,1,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,DF,1,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,DF,1,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,DF,1,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,DF,1,2,Old20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
36,DF,1,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,DF,1,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DF,1,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
29,DF,1,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,DF,1,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,DF,1,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,DF,1,3,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,DF,1,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,DF,1,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27,DF,1,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
29,DF,1,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,DF,1,4,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33,DF,1,4,Old20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0
35,DF,1,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
36,DF,1,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,DF,1,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DF,1,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,DF,1,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
31,DF,1,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,DF,1,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
35,DF,1,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,DF,1,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
25,DF,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DF,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,DF,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31,DF,2,1,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33,DF,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
35,DF,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
36,DF,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
25,DF,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,DF,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,DF,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,DF,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,DF,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35,DF,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,DF,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,DF,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
27,DF,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,DF,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
31,DF,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,DF,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3
35,DF,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,DF,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,DF,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,DF,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,DF,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
31,DF,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
33,DF,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
35,DF,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,DF,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
25,DF,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,DF,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,DF,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,DF,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,DF,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
35,DF,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
36,DF,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,DF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,DF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,DF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,DF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
35,DF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36,DF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
25,DF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,DF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
31,DF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
33,DF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
35,DF,3,2,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
36,DF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,DF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,DF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,DF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
33,DF,3,3,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
35,DF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,DF,3,3,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
25,DF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,DF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,DF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
33,DF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35,DF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
36,DF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,DF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,DF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,DF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,DF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
33,DF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
35,DF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
36,DF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
25,SF,1,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
27,SF,1,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,SF,1,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
31,SF,1,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,SF,1,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
35,SF,1,1,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36,SF,1,1,Old20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
25,SF,1,2,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
27,SF,1,2,Old20,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
29,SF,1,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,SF,1,2,Old20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,SF,1,2,Old20,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0
35,SF,1,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
36,SF,1,2,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,SF,1,3,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,SF,1,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,SF,1,3,Old20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,SF,1,3,Old20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,SF,1,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,SF,1,3,Old20,0,0,1,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0
36,SF,1,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
25,SF,1,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,SF,1,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,SF,1,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,SF,1,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,SF,1,4,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,SF,1,4,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
36,SF,1,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,SF,1,5,Old20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,SF,1,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,SF,1,5,Old20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,SF,1,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,SF,1,5,Old20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35,SF,1,5,Old20,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0
36,SF,1,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,SF,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1
27,SF,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,SF,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,SF,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
33,SF,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35,SF,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
36,SF,2,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,SF,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,SF,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,SF,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,SF,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
33,SF,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
35,SF,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,SF,2,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,SF,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,SF,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29,SF,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,SF,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
33,SF,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
35,SF,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
36,SF,2,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
25,SF,2,4,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1
27,SF,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
29,SF,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0
31,SF,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
33,SF,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
35,SF,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
36,SF,2,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
25,SF,2,5,Old20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
27,SF,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,SF,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,SF,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
33,SF,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,SF,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,SF,2,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,SF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,SF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29,SF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,SF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,SF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
36,SF,3,1,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,SF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,SF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
29,SF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,SF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
33,SF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
35,SF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
36,SF,3,2,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,SF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,SF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29,SF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,SF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
35,SF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,SF,3,3,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
25,SF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,SF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,SF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
31,SF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
33,SF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,SF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
36,SF,3,4,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,SF,3,5,Old20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
27,SF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
29,SF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,SF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,SF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,SF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,SF,3,5,Old20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
